416.5,1.2
417,1.6
417.5,1.9
418,2.1
418.5,2.3
419,2.5
419.5,2.6
420,2.7
420.5,2.8
421,2.8
421.5,2.8
422,2.7
422.5,2.5
423,2.1
423.2,1.9
