404,0.18
405,0.19
406,0.2
407,0.2
408,0.2
409,0.2
410,0.3
411,0.3
412,0.4
413,0.6
414,2.2
415,2.6
416,3
417,3.4
418,3.6
419,3.7
420,3.6
426,0.7
427,0.7
428,0.6
429,0.6
430,0.5
431,0.5
432,0.5
433,0.4
434,0.4
435,0.4
436,0.3
437,0.3
438,0.3
439,0.3
440,0.3
441,0.3
442,0.2
