404,0.3
405,0.4
406,0.4
407,0.6
408,1
413,2.4
414,2.7
415,3
416,3.4
417,3.6
418,3.7
419,3.8
420,3.8
421,3.7
428,1.2
429,1
430,0.9
431,0.85
432,0.8
433,0.75
434,0.7
435,0.6
436,0.55
437,0.5
438,0.5
439,0.5
440,0.5
441,0.5
442,0.5
