417.4,3.4
417.5,3.4
417.6,3.4
417.7,3.5
417.8,3.5
417.9,3.5
418,3.6
418.1,3.6
418.2,3.6
418.3,3.6
418.4,3.6
418.5,3.6
418.6,3.6
418.7,3.6
418.8,3.6
418.9,3.6
419,3.6
419.1,3.6
419.2,3.6
