415,1.2
415.5,1.4
416,1.6
416.5,1.8
417,2
417.5,2.2
418,2.4
418.5,2.6
419,2.8
419.5,2.9
420,3.0
420.5,3.1
421,3.1
421.5,3.1
422,3
422.5,2.9
423,2.7
423.5,2.5
424,2.1
424.5,1.6
425,1.1
