411,1
412,1.1
413,1.4
414,1.6
415,1.9
416,2.2
417,2.6
418,2.9
419,3.2
420,3.4
421,3.5
422,3.5
423,3.3
424,3
425,2.6
426,2
427,1.6
428,1.3
